LAMMPS output created by EMC v9.4.4, build Jul  2 2019 14:55:34

         124  atoms
         127  bonds
         222  angles
         299  dihedrals
         112  impropers

          10  atom types
          15  bond types
          27  angle types
          35  dihedral types
          21  improper types

             -20    31.23955359  xlo xhi
             -20    31.23955359  ylo yhi
             -20    31.23955359  zlo zhi


Masses

       1   12.01100  # c_2
       2   12.01115  # c_1
       3   15.99940  # o_1
       4   14.01000  # n_2
       5    1.00800  # hn2
       6   12.01115  # cp
       7    1.00797  # hc
       8   12.01115  # c
       9   15.99940  # o_2
      10   15.99940  # oc

Atoms

      58       1   6 -0.1268  -1.3546942914  16.8742229597   5.9312824139  # cp
      59       1   7  0.1268  -2.0053004106  16.4829996424   5.1834407850  # hc
      60       1   8 -0.1060   1.3085064902  15.4799087728   8.2952718937  # c
      61       1   7  0.0530   1.6862101668  15.8938614893   9.2547436207  # hc
      62       1   7  0.0530   0.7551495653  14.6176218906   8.7153557653  # hc
      63       1   6  0.0000   2.4243607716  15.0525716622   7.3006701193  # cp
      64       1   6 -0.1268   2.1049258563  14.6185643128   5.9860374350  # cp
      65       1   7  0.1268   1.1073010455  14.0928628264   5.8120712761  # hc
      66       1   6 -0.1268   3.1032231159  14.5272721715   4.9859678323  # cp
      67       1   7  0.1268   2.8134361003  14.3248289704   3.9707102471  # hc
      68       1   6  0.2370   4.4594379903  14.7160253583   5.2765632536  # cp
      69       1   6 -0.1268   4.7194494041  14.6904855224   6.6558958818  # cp
      70       1   7  0.1268   5.7311174537  14.6813832862   7.0974552317  # hc
      71       1   6 -0.1268   3.7641959558  14.8832997620   7.6789028124  # cp
      72       1   7  0.1268   4.0001827298  15.0492611330   8.7214056561  # hc
      73       1   4 -0.7260   5.4974297040  14.6441922305   4.2873901802  # n_2
      74       1   5  0.3780   6.3695373540  14.9571891085   4.7308723361  # hn2
      75       1   1  0.8850   5.3378272575  14.0281570634   3.1278870875  # c_2
      76       1   3 -0.5850   4.4167685364  13.8095774352   2.3867902284  # o_1
      77       1   9 -0.4140   6.5908019056  13.5678422630   2.7715367964  # o_2
      78       1   8  0.1190   6.7089155512  12.5319572799   1.7746234389  # c
      79       1   7  0.0530   6.2438270674  12.9567462841   0.8565915248  # hc
      80       1   7  0.0530   6.1519430456  11.6817008788   2.1698134095  # hc
      81       1   8 -0.1060   8.1558557817  12.0836108781   1.4772170576  # c
      82       1   7  0.0530   7.9695199959  11.5067447920   0.4854758083  # hc
      83       1   7  0.0530   8.7702367601  12.9235402379   1.2007737870  # hc
      84       1   8 -0.1060   8.9867588043  11.1809690463   2.3934915964  # c
      85       1   7  0.0530   9.6116283653  11.8284603022   3.0481185620  # hc
      86       1   7  0.0530   9.7616863338  10.7328189418   1.7741907325  # hc
      87       1   8  0.0270   8.3759121650  10.1684075829   3.2824750320  # c
      88       1   7  0.0530   7.4770619968   9.6297835209   2.8710773156  # hc
      89       1   7  0.0530   9.0993933915   9.3329320239   3.4430358319  # hc
      90       1  10 -0.2660   8.2263498612  10.7879174538   4.5379001481  # oc
      91       1   8  0.0270   8.0309150080   9.9553446036   5.6530560087  # c
      92       1   7  0.0530   8.4413555212  10.4813654263   6.5112002829  # hc
      93       1   7  0.0530   8.5791024008   9.0296303392   5.5157770404  # hc
      94       1   8 -0.1060   6.4919592984   9.4705700388   5.9217431724  # c
      95       1   7  0.0530   5.8167234832  10.2947757069   6.0504450917  # hc
      96       1   7  0.0530   6.4341827239   9.1555636162   6.8722022577  # hc
      97       1   8 -0.1060   5.8267469998   8.4991614432   4.9440513721  # c
      98       1   7  0.0530   5.8207732792   8.8677328372   3.9222916540  # hc
      99       1   7  0.0530   6.5242126024   7.6861084588   4.8503919076  # hc
     100       1   8  0.0270   4.4154697330   7.9991765439   5.5208542573  # c
     101       1   7  0.0530   4.4953292992   6.9437777259   5.3440330945  # hc
     102       1   7  0.0530   3.5578360132   8.4295528957   4.8816623073  # hc
     103       1  10 -0.2660   4.1177724953   8.3697856468   6.8191191496  # oc
     104       1   8  0.0270   2.7273768162   8.2306793985   7.2674711982  # c
     105       1   7  0.0530   2.2118389606   7.3688880852   6.7135638376  # hc
     106       1   7  0.0530   2.1525173801   9.1455528687   7.0906246419  # hc
     107       1   8 -0.1060   2.5680898315   7.9265854472   8.7468823012  # c
     108       1   7  0.0530   2.8612833776   6.8594318300   8.8852172309  # hc
     109       1   7  0.0530   1.4926813456   7.9301319532   8.9839724135  # hc
     110       1   8 -0.1060   3.3392274187   8.7334804141   9.8616681427  # c
     111       1   7  0.0530   3.2942863455   8.1247886303  10.7269952125  # hc
     112       1   7  0.0530   4.4238434875   8.8331843020   9.6174847572  # hc
     113       1   8  0.0270   2.7973298272  10.1311564602  10.3081633553  # c
     114       1   7  0.0530   1.7753106402  10.0057477406  10.8502632735  # hc
     115       1   7  0.0530   3.5600264668  10.5050267179  10.9800542143  # hc
     116       1  10 -0.2660   2.7972374405  10.9909945889   9.1885453201  # oc
     117       1   8 -0.0260   1.9876947965  12.1343777270   9.4252730950  # c
     118       1   7  0.0530   1.0375829208  11.9776106250   8.9986201576  # hc
     119       1   7  0.0530   1.7849691292  12.2912383091  10.4932389149  # hc
     120       1   7  0.0530   2.4202527965  13.0157313700   8.9731992759  # hc
     121       1   8 -0.1590   8.0572789446  24.5149307490  17.5760805255  # c
     122       1   7  0.0530   8.1981021601  25.2002008882  18.4236279181  # hc
     123       1   7  0.0530   8.9032956626  23.8043504646  17.6098770453  # hc
     124       1   7  0.0530   8.1579260666  25.2064708593  16.7217919669  # hc

Bonds

       1       6       1     121  # c_1,c
       2       5       1       3  # c_1,n_2
       3       4       1       2  # c_1,o_1
       4       8       3       5  # n_2,cp
       5       7       3       4  # n_2,hn2
       6       9       5       6  # cp,cp
       7       9       5      13  # cp,cp
       8       9       6       8  # cp,cp
       9      10       6       7  # cp,hc
      10       9       8      10  # cp,cp
      11      10       8       9  # cp,hc
      12      11      10      15  # cp,c
      13       9      10      11  # cp,cp
      14       9      11      13  # cp,cp
      15      10      11      12  # cp,hc
      16      10      13      14  # cp,hc
      17      11      18      15  # cp,c
      18      12      16      15  # hc,c
      19      12      17      15  # hc,c
      20       9      18      19  # cp,cp
      21       9      18      26  # cp,cp
      22       9      19      21  # cp,cp
      23      10      19      20  # cp,hc
      24       9      21      23  # cp,cp
      25      10      21      22  # cp,hc
      26       8      28      23  # n_2,cp
      27       9      23      24  # cp,cp
      28       9      24      26  # cp,cp
      29      10      24      25  # cp,hc
      30      10      26      27  # cp,hc
      31       2      30      28  # c_2,n_2
      32       7      28      29  # n_2,hn2
      33       3      30      32  # c_2,o_2
      34       1      30      31  # c_2,o_1
      35      14      33      32  # c,o_2
      36      13      33      36  # c,c
      37      12      34      33  # hc,c
      38      12      35      33  # hc,c
      39      13      36      39  # c,c
      40      12      37      36  # hc,c
      41      12      38      36  # hc,c
      42      13      39      42  # c,c
      43      12      40      39  # hc,c
      44      12      41      39  # hc,c
      45      14      42      45  # c,o_2
      46      12      43      42  # hc,c
      47      12      44      42  # hc,c
      48       3      46      45  # c_2,o_2
      49       2      46      48  # c_2,n_2
      50       1      46      47  # c_2,o_1
      51       8      48      50  # n_2,cp
      52       7      48      49  # n_2,hn2
      53       9      50      51  # cp,cp
      54       9      50      58  # cp,cp
      55       9      51      53  # cp,cp
      56      10      51      52  # cp,hc
      57       9      53      55  # cp,cp
      58      10      53      54  # cp,hc
      59      11      55      60  # cp,c
      60       9      55      56  # cp,cp
      61       9      56      58  # cp,cp
      62      10      56      57  # cp,hc
      63      10      58      59  # cp,hc
      64      11      63      60  # cp,c
      65      12      61      60  # hc,c
      66      12      62      60  # hc,c
      67       9      63      64  # cp,cp
      68       9      63      71  # cp,cp
      69       9      64      66  # cp,cp
      70      10      64      65  # cp,hc
      71       9      66      68  # cp,cp
      72      10      66      67  # cp,hc
      73       8      73      68  # n_2,cp
      74       9      68      69  # cp,cp
      75       9      69      71  # cp,cp
      76      10      69      70  # cp,hc
      77      10      71      72  # cp,hc
      78       2      75      73  # c_2,n_2
      79       7      73      74  # n_2,hn2
      80       3      75      77  # c_2,o_2
      81       1      75      76  # c_2,o_1
      82      14      78      77  # c,o_2
      83      13      78      81  # c,c
      84      12      79      78  # hc,c
      85      12      80      78  # hc,c
      86      13      81      84  # c,c
      87      12      82      81  # hc,c
      88      12      83      81  # hc,c
      89      13      84      87  # c,c
      90      12      85      84  # hc,c
      91      12      86      84  # hc,c
      92      15      87      90  # c,oc
      93      12      88      87  # hc,c
      94      12      89      87  # hc,c
      95      15      91      90  # c,oc
      96      13      91      94  # c,c
      97      12      92      91  # hc,c
      98      12      93      91  # hc,c
      99      13      94      97  # c,c
     100      12      95      94  # hc,c
     101      12      96      94  # hc,c
     102      13      97     100  # c,c
     103      12      98      97  # hc,c
     104      12      99      97  # hc,c
     105      15     100     103  # c,oc
     106      12     101     100  # hc,c
     107      12     102     100  # hc,c
     108      15     104     103  # c,oc
     109      13     104     107  # c,c
     110      12     105     104  # hc,c
     111      12     106     104  # hc,c
     112      13     107     110  # c,c
     113      12     108     107  # hc,c
     114      12     109     107  # hc,c
     115      13     110     113  # c,c
     116      12     111     110  # hc,c
     117      12     112     110  # hc,c
     118      15     113     116  # c,oc
     119      12     114     113  # hc,c
     120      12     115     113  # hc,c
     121      15     117     116  # c,oc
     122      12     118     117  # hc,c
     123      12     119     117  # hc,c
     124      12     120     117  # hc,c
     125      12     122     121  # hc,c
     126      12     123     121  # hc,c
     127      12     124     121  # hc,c

Angles

       1       6       1     121     122  # c_1,c,hc
       2       6       1     121     123  # c_1,c,hc
       3       6       1     121     124  # c_1,c,hc
       4       5       1       3       5  # c_1,n_2,cp
       5       4       1       3       4  # c_1,n_2,hn2
       6      10       2       1     121  # o_1,c_1,c
       7       9       2       1       3  # o_1,c_1,n_2
       8      12       3       1     121  # n_2,c_1,c
       9      13       3       5       6  # n_2,cp,cp
      10      13       3       5      13  # n_2,cp,cp
      11      14       4       3       5  # hn2,n_2,cp
      12      15       5       6       8  # cp,cp,cp
      13      16       5       6       7  # cp,cp,hc
      14      15       5      13      11  # cp,cp,cp
      15      16       5      13      14  # cp,cp,hc
      16      15       6       5      13  # cp,cp,cp
      17      15       6       8      10  # cp,cp,cp
      18      16       6       8       9  # cp,cp,hc
      19      16       8       6       7  # cp,cp,hc
      20      17       8      10      15  # cp,cp,c
      21      15       8      10      11  # cp,cp,cp
      22      16      10       8       9  # cp,cp,hc
      23      18      10      15      18  # cp,c,cp
      24      19      10      15      16  # cp,c,hc
      25      19      10      15      17  # cp,c,hc
      26      15      10      11      13  # cp,cp,cp
      27      16      10      11      12  # cp,cp,hc
      28      17      11      10      15  # cp,cp,c
      29      16      11      13      14  # cp,cp,hc
      30      16      13      11      12  # cp,cp,hc
      31      17      19      18      15  # cp,cp,c
      32      17      26      18      15  # cp,cp,c
      33      19      18      15      16  # cp,c,hc
      34      20      16      15      17  # hc,c,hc
      35      19      18      15      17  # cp,c,hc
      36      15      18      19      21  # cp,cp,cp
      37      16      18      19      20  # cp,cp,hc
      38      15      18      26      24  # cp,cp,cp
      39      16      18      26      27  # cp,cp,hc
      40      15      19      18      26  # cp,cp,cp
      41      15      19      21      23  # cp,cp,cp
      42      16      19      21      22  # cp,cp,hc
      43      16      21      19      20  # cp,cp,hc
      44      13      28      23      21  # n_2,cp,cp
      45      15      21      23      24  # cp,cp,cp
      46      16      23      21      22  # cp,cp,hc
      47       2      30      28      23  # c_2,n_2,cp
      48      14      29      28      23  # hn2,n_2,cp
      49      15      23      24      26  # cp,cp,cp
      50      16      23      24      25  # cp,cp,hc
      51      13      28      23      24  # n_2,cp,cp
      52      16      24      26      27  # cp,cp,hc
      53      16      26      24      25  # cp,cp,hc
      54      11      28      30      32  # n_2,c_2,o_2
      55       7      31      30      28  # o_1,c_2,n_2
      56       1      30      28      29  # c_2,n_2,hn2
      57       3      30      32      33  # c_2,o_2,c
      58       8      31      30      32  # o_1,c_2,o_2
      59      25      36      33      32  # c,c,o_2
      60      22      34      33      32  # hc,c,o_2
      61      22      35      33      32  # hc,c,o_2
      62      24      33      36      39  # c,c,c
      63      21      37      36      33  # hc,c,c
      64      21      38      36      33  # hc,c,c
      65      21      34      33      36  # hc,c,c
      66      20      34      33      35  # hc,c,hc
      67      21      35      33      36  # hc,c,c
      68      24      36      39      42  # c,c,c
      69      21      40      39      36  # hc,c,c
      70      21      41      39      36  # hc,c,c
      71      21      37      36      39  # hc,c,c
      72      20      37      36      38  # hc,c,hc
      73      21      38      36      39  # hc,c,c
      74      25      39      42      45  # c,c,o_2
      75      21      43      42      39  # hc,c,c
      76      21      44      42      39  # hc,c,c
      77      21      40      39      42  # hc,c,c
      78      20      40      39      41  # hc,c,hc
      79      21      41      39      42  # hc,c,c
      80       3      46      45      42  # c_2,o_2,c
      81      22      43      42      45  # hc,c,o_2
      82      20      43      42      44  # hc,c,hc
      83      22      44      42      45  # hc,c,o_2
      84      11      48      46      45  # n_2,c_2,o_2
      85       8      47      46      45  # o_1,c_2,o_2
      86       2      46      48      50  # c_2,n_2,cp
      87       1      46      48      49  # c_2,n_2,hn2
      88       7      47      46      48  # o_1,c_2,n_2
      89      13      48      50      51  # n_2,cp,cp
      90      13      48      50      58  # n_2,cp,cp
      91      14      49      48      50  # hn2,n_2,cp
      92      15      50      51      53  # cp,cp,cp
      93      16      50      51      52  # cp,cp,hc
      94      15      50      58      56  # cp,cp,cp
      95      16      50      58      59  # cp,cp,hc
      96      15      51      50      58  # cp,cp,cp
      97      15      51      53      55  # cp,cp,cp
      98      16      51      53      54  # cp,cp,hc
      99      16      53      51      52  # cp,cp,hc
     100      17      53      55      60  # cp,cp,c
     101      15      53      55      56  # cp,cp,cp
     102      16      55      53      54  # cp,cp,hc
     103      18      55      60      63  # cp,c,cp
     104      19      55      60      61  # cp,c,hc
     105      19      55      60      62  # cp,c,hc
     106      15      55      56      58  # cp,cp,cp
     107      16      55      56      57  # cp,cp,hc
     108      17      56      55      60  # cp,cp,c
     109      16      56      58      59  # cp,cp,hc
     110      16      58      56      57  # cp,cp,hc
     111      17      64      63      60  # cp,cp,c
     112      17      71      63      60  # cp,cp,c
     113      19      63      60      61  # cp,c,hc
     114      20      61      60      62  # hc,c,hc
     115      19      63      60      62  # cp,c,hc
     116      15      63      64      66  # cp,cp,cp
     117      16      63      64      65  # cp,cp,hc
     118      15      63      71      69  # cp,cp,cp
     119      16      63      71      72  # cp,cp,hc
     120      15      64      63      71  # cp,cp,cp
     121      15      64      66      68  # cp,cp,cp
     122      16      64      66      67  # cp,cp,hc
     123      16      66      64      65  # cp,cp,hc
     124      13      73      68      66  # n_2,cp,cp
     125      15      66      68      69  # cp,cp,cp
     126      16      68      66      67  # cp,cp,hc
     127       2      75      73      68  # c_2,n_2,cp
     128      14      74      73      68  # hn2,n_2,cp
     129      15      68      69      71  # cp,cp,cp
     130      16      68      69      70  # cp,cp,hc
     131      13      73      68      69  # n_2,cp,cp
     132      16      69      71      72  # cp,cp,hc
     133      16      71      69      70  # cp,cp,hc
     134      11      73      75      77  # n_2,c_2,o_2
     135       7      76      75      73  # o_1,c_2,n_2
     136       1      75      73      74  # c_2,n_2,hn2
     137       3      75      77      78  # c_2,o_2,c
     138       8      76      75      77  # o_1,c_2,o_2
     139      25      81      78      77  # c,c,o_2
     140      22      79      78      77  # hc,c,o_2
     141      22      80      78      77  # hc,c,o_2
     142      24      78      81      84  # c,c,c
     143      21      82      81      78  # hc,c,c
     144      21      83      81      78  # hc,c,c
     145      21      79      78      81  # hc,c,c
     146      20      79      78      80  # hc,c,hc
     147      21      80      78      81  # hc,c,c
     148      24      81      84      87  # c,c,c
     149      21      85      84      81  # hc,c,c
     150      21      86      84      81  # hc,c,c
     151      21      82      81      84  # hc,c,c
     152      20      82      81      83  # hc,c,hc
     153      21      83      81      84  # hc,c,c
     154      26      84      87      90  # c,c,oc
     155      21      88      87      84  # hc,c,c
     156      21      89      87      84  # hc,c,c
     157      21      85      84      87  # hc,c,c
     158      20      85      84      86  # hc,c,hc
     159      21      86      84      87  # hc,c,c
     160      27      87      90      91  # c,oc,c
     161      23      88      87      90  # hc,c,oc
     162      20      88      87      89  # hc,c,hc
     163      23      89      87      90  # hc,c,oc
     164      26      94      91      90  # c,c,oc
     165      23      92      91      90  # hc,c,oc
     166      23      93      91      90  # hc,c,oc
     167      24      91      94      97  # c,c,c
     168      21      95      94      91  # hc,c,c
     169      21      96      94      91  # hc,c,c
     170      21      92      91      94  # hc,c,c
     171      20      92      91      93  # hc,c,hc
     172      21      93      91      94  # hc,c,c
     173      24      94      97     100  # c,c,c
     174      21      98      97      94  # hc,c,c
     175      21      99      97      94  # hc,c,c
     176      21      95      94      97  # hc,c,c
     177      20      95      94      96  # hc,c,hc
     178      21      96      94      97  # hc,c,c
     179      26      97     100     103  # c,c,oc
     180      21     101     100      97  # hc,c,c
     181      21     102     100      97  # hc,c,c
     182      21      98      97     100  # hc,c,c
     183      20      98      97      99  # hc,c,hc
     184      21      99      97     100  # hc,c,c
     185      27     100     103     104  # c,oc,c
     186      23     101     100     103  # hc,c,oc
     187      20     101     100     102  # hc,c,hc
     188      23     102     100     103  # hc,c,oc
     189      26     107     104     103  # c,c,oc
     190      23     105     104     103  # hc,c,oc
     191      23     106     104     103  # hc,c,oc
     192      24     104     107     110  # c,c,c
     193      21     108     107     104  # hc,c,c
     194      21     109     107     104  # hc,c,c
     195      21     105     104     107  # hc,c,c
     196      20     105     104     106  # hc,c,hc
     197      21     106     104     107  # hc,c,c
     198      24     107     110     113  # c,c,c
     199      21     111     110     107  # hc,c,c
     200      21     112     110     107  # hc,c,c
     201      21     108     107     110  # hc,c,c
     202      20     108     107     109  # hc,c,hc
     203      21     109     107     110  # hc,c,c
     204      26     110     113     116  # c,c,oc
     205      21     114     113     110  # hc,c,c
     206      21     115     113     110  # hc,c,c
     207      21     111     110     113  # hc,c,c
     208      20     111     110     112  # hc,c,hc
     209      21     112     110     113  # hc,c,c
     210      27     113     116     117  # c,oc,c
     211      23     114     113     116  # hc,c,oc
     212      20     114     113     115  # hc,c,hc
     213      23     115     113     116  # hc,c,oc
     214      23     118     117     116  # hc,c,oc
     215      23     119     117     116  # hc,c,oc
     216      23     120     117     116  # hc,c,oc
     217      20     118     117     119  # hc,c,hc
     218      20     118     117     120  # hc,c,hc
     219      20     119     117     120  # hc,c,hc
     220      20     122     121     123  # hc,c,hc
     221      20     122     121     124  # hc,c,hc
     222      20     123     121     124  # hc,c,hc

Dihedrals

       1       4       1       3       5       6  # c_1,n_2,cp,cp
       2       4       1       3       5      13  # c_1,n_2,cp,cp
       3      10       2       1     121     122  # o_1,c_1,c,hc
       4      10       2       1     121     123  # o_1,c_1,c,hc
       5      10       2       1     121     124  # o_1,c_1,c,hc
       6       9       2       1       3       5  # o_1,c_1,n_2,cp
       7       8       2       1       3       4  # o_1,c_1,n_2,hn2
       8      12       3       1     121     122  # n_2,c_1,c,hc
       9      12       3       1     121     123  # n_2,c_1,c,hc
      10      12       3       1     121     124  # n_2,c_1,c,hc
      11      13       3       5       6       8  # n_2,cp,cp,cp
      12      14       3       5       6       7  # n_2,cp,cp,hc
      13      13       3       5      13      11  # n_2,cp,cp,cp
      14      14       3       5      13      14  # n_2,cp,cp,hc
      15      16       4       3       1     121  # hn2,n_2,c_1,c
      16      17       4       3       5       6  # hn2,n_2,cp,cp
      17      17       4       3       5      13  # hn2,n_2,cp,cp
      18      19       5       3       1     121  # cp,n_2,c_1,c
      19      20       5       6       8      10  # cp,cp,cp,cp
      20      21       5       6       8       9  # cp,cp,cp,hc
      21      20       5      13      11      10  # cp,cp,cp,cp
      22      21       5      13      11      12  # cp,cp,cp,hc
      23      20       6       5      13      11  # cp,cp,cp,cp
      24      21       6       5      13      14  # cp,cp,cp,hc
      25      22       6       8      10      15  # cp,cp,cp,c
      26      20       6       8      10      11  # cp,cp,cp,cp
      27      21      13       5       6       7  # cp,cp,cp,hc
      28      21      10       8       6       7  # cp,cp,cp,hc
      29      25       7       6       8       9  # hc,cp,cp,hc
      30      20       8       6       5      13  # cp,cp,cp,cp
      31      23       8      10      15      18  # cp,cp,c,cp
      32      24       8      10      15      16  # cp,cp,c,hc
      33      24       8      10      15      17  # cp,cp,c,hc
      34      20       8      10      11      13  # cp,cp,cp,cp
      35      21       8      10      11      12  # cp,cp,cp,hc
      36      26       9       8      10      15  # hc,cp,cp,c
      37      21      11      10       8       9  # cp,cp,cp,hc
      38      23      19      18      15      10  # cp,cp,c,cp
      39      23      26      18      15      10  # cp,cp,c,cp
      40      21      10      11      13      14  # cp,cp,cp,hc
      41      23      11      10      15      18  # cp,cp,c,cp
      42      24      11      10      15      16  # cp,cp,c,hc
      43      24      11      10      15      17  # cp,cp,c,hc
      44      26      12      11      10      15  # hc,cp,cp,c
      45      25      12      11      13      14  # hc,cp,cp,hc
      46      22      13      11      10      15  # cp,cp,cp,c
      47      22      21      19      18      15  # cp,cp,cp,c
      48      26      20      19      18      15  # hc,cp,cp,c
      49      22      24      26      18      15  # cp,cp,cp,c
      50      26      27      26      18      15  # hc,cp,cp,c
      51      24      19      18      15      16  # cp,cp,c,hc
      52      24      26      18      15      16  # cp,cp,c,hc
      53      24      19      18      15      17  # cp,cp,c,hc
      54      24      26      18      15      17  # cp,cp,c,hc
      55      20      18      19      21      23  # cp,cp,cp,cp
      56      21      18      19      21      22  # cp,cp,cp,hc
      57      20      18      26      24      23  # cp,cp,cp,cp
      58      21      18      26      24      25  # cp,cp,cp,hc
      59      20      19      18      26      24  # cp,cp,cp,cp
      60      21      19      18      26      27  # cp,cp,cp,hc
      61      13      28      23      21      19  # n_2,cp,cp,cp
      62      20      19      21      23      24  # cp,cp,cp,cp
      63      21      26      18      19      20  # cp,cp,cp,hc
      64      21      23      21      19      20  # cp,cp,cp,hc
      65      25      20      19      21      22  # hc,cp,cp,hc
      66      20      21      19      18      26  # cp,cp,cp,cp
      67       1      30      28      23      21  # c_2,n_2,cp,cp
      68      17      29      28      23      21  # hn2,n_2,cp,cp
      69      20      21      23      24      26  # cp,cp,cp,cp
      70      21      21      23      24      25  # cp,cp,cp,hc
      71      14      28      23      21      22  # n_2,cp,cp,hc
      72      21      24      23      21      22  # cp,cp,cp,hc
      73      18      23      28      30      32  # cp,n_2,c_2,o_2
      74       6      31      30      28      23  # o_1,c_2,n_2,cp
      75      21      23      24      26      27  # cp,cp,cp,hc
      76       1      30      28      23      24  # c_2,n_2,cp,cp
      77      17      29      28      23      24  # hn2,n_2,cp,cp
      78      14      28      23      24      25  # n_2,cp,cp,hc
      79      25      25      24      26      27  # hc,cp,cp,hc
      80      13      28      23      24      26  # n_2,cp,cp,cp
      81      11      28      30      32      33  # n_2,c_2,o_2,c
      82      15      29      28      30      32  # hn2,n_2,c_2,o_2
      83       5      31      30      28      29  # o_1,c_2,n_2,hn2
